"g3_id","g1_race","g1_male","g2_male","g3_male","g1_age","g2_age","g3_age","g3_edu_highest","g2_edu_highest","g1_edu_highest","g3_edu_years","g2_edu_years","g1_edu_years","g3_house_value","g2_house_value","g1_house_value","g3_poor_srh","g2_poor_srh","g1_poor_srh","g1_weight","g3_house_value_quintile","g3_house_value_percentile","g2_house_value_quintile","g2_house_value_percentile","g1_house_value_quintile","g1_house_value_percentile","n","pweight_1","id","g1_white","g1_agesq","g1_edu_cat","g2_agesq","g2_edu_cat","g3_agesq","g3_edu_cat","hs_or_less"
2601035,"white",0.5,0,1,37,31.5,31,2,4,3,12,16,14,0,271549.15,171435.03045977,1,0,0,23,0,0,4,91,4,82,1,23,2601035,1,1369,"some_college",992.25,"college",961,"hs","more"
2601037,"white",0.5,0,1,37,31.5,29,3,4,3,14,16,14,0,271549.15,171435.03045977,0,0,0,23,0,0,4,91,4,82,1,23,2601037,1,1369,"some_college",992.25,"college",841,"some_college","more"
2601033,"white",0.5,0,1,37,28.5,31,3,3,3,14,15,14,0,145862.966666667,171435.03045977,0,0,0,23,0,0,3,72,4,82,1,23,2601033,1,1369,"some_college",812.25,"some_college",961,"some_college","more"
2601038,"white",0.5,0,1,37,28.5,29.5,3,3,3,14,15,14,0,145862.966666667,171435.03045977,0,0,0,23,0,0,3,72,4,82,1,23,2601038,1,1369,"some_college",812.25,"some_college",870.25,"some_college","more"
2603031,"white",0.5,0,1,37,27.6666666666667,33,3,3,2,13,13,12,113931.7,19756.3666666667,54676.9875287356,0,0,0,23,2,35,1,13,2,29,1,23,2603031,1,1369,"hs",765.444444444444,"some_college",1089,"some_college","less"
2610030,"white",0.5,0,1,29,27,36,3,3,2.5,14,12.6,12.5,244500,69712.8,144005.427586207,0,0,0,26,3,71,2,39,3,74,1,26,2610030,1,841,NA,729,"some_college",1296,"some_college","more"
2610031,"white",0.5,0,0,29,27,33.5,4,3,2.5,16,12.6,12.5,218216.85,69712.8,144005.427586207,0,0,0,26,3,66,2,39,3,74,1,26,2610031,1,841,NA,729,"some_college",1122.25,"college","more"
2611034,"white",0.5,1,0,36,34.5,38,3,3,1,14,14,8,197877.65,138513.983333333,102861.048275862,0,0,0,26,3,61,3,69,3,56,1,26,2611034,1,1296,"less_hs",1190.25,"some_college",1444,"some_college","less"
2611035,"white",0.5,1,0,36,34.5,37,2,3,1,12,14,8,30000,138513.983333333,102861.048275862,0,0,0,26,1,6,3,69,3,56,1,26,2611035,1,1296,"less_hs",1190.25,"some_college",1369,"hs","less"
2611036,"white",0.5,1,1,36,34.5,32.5,3,3,1,13,14,8,129269.65,138513.983333333,102861.048275862,0,0,0,26,2,41,3,69,3,56,1,26,2611036,1,1296,"less_hs",1190.25,"some_college",1056.25,"some_college","less"
2611030,"white",0.5,0,0,36,32.5,44,5,1,1,17,10,8,310540.1,104029.476666667,102861.048275862,0,0,0,26,4,82,3,57,3,56,1,26,2611030,1,1296,"less_hs",1056.25,"less_hs",1936,"higher","less"
2611032,"white",0.5,0,0,36,32.5,42,2,1,1,12,10,8,436291.45,104029.476666667,102861.048275862,0,0,0,26,4,91,3,57,3,56,1,26,2611032,1,1296,"less_hs",1056.25,"less_hs",1764,"hs","less"
2611031,"white",0.5,0,1,36,32.6666666666667,43,3,2,1,14,12,8,0,68485.7833333333,102861.048275862,0,0,0,26,0,0,2,38,3,56,1,26,2611031,1,1296,"less_hs",1067.11111111111,"hs",1849,"some_college","less"
2611033,"white",0.5,0,1,36,32.6666666666667,38,3,2,1,14,12,8,187859.4,68485.7833333333,102861.048275862,0,0,0,26,3,58,2,38,3,56,1,26,2611033,1,1296,"less_hs",1067.11111111111,"hs",1444,"some_college","less"
2613030,"white",0.5,0,1,26.5,26,28,2,2,2,12,12,12,116179.9,212876.633333333,64857.5927298851,0,0,0,25,2,36,4,86,2,35,1,25,2613030,1,702.25,"hs",676,"hs",784,"hs","less"
2615031,"white",0.5,1,1,55,46.5,45,4,2,1,16,12,8,411791.1,160519.766666667,191010.622988506,0,0,0,26,4,89,4,77,4,86,1,26,2615031,1,3025,"less_hs",2162.25,"hs",2025,"college","less"
2615033,"white",0.5,1,1,55,46.5,43,3,2,1,14,12,8,334646.55,160519.766666667,191010.622988506,0,0,0,26,4,84,4,77,4,86,1,26,2615033,1,3025,"less_hs",2162.25,"hs",1849,"some_college","less"
2615035,"white",0.5,1,1,55,46.5,40,3,2,1,14,12,8,282235.9,160519.766666667,191010.622988506,0,0,0,26,4,77,4,77,4,86,1,26,2615035,1,3025,"less_hs",2162.25,"hs",1600,"some_college","less"
2615039,"white",0.5,1,1,55,46.5,37,3,2,1,14,12,8,297593.3,160519.766666667,191010.622988506,0,0,0,26,4,79,4,77,4,86,1,26,2615039,1,3025,"less_hs",2162.25,"hs",1369,"some_college","less"
2615036,"white",0.5,1,1,55,37.5,39,2,2,1,12,12,8,292414.6,251733.933333333,191010.622988506,0,0,0,26,4,79,4,90,4,86,1,26,2615036,1,3025,"less_hs",1406.25,"hs",1521,"hs","less"
2615041,"white",0.5,1,0,55,37.5,36,2,2,1,12,12,8,574116.3,251733.933333333,191010.622988506,0,0,0,26,4,95,4,90,4,86,1,26,2615041,1,3025,"less_hs",1406.25,"hs",1296,"hs","less"
2615045,"white",0.5,1,0,55,37.5,33,2,2,1,12,12,8,0,251733.933333333,191010.622988506,0,0,0,26,0,0,4,90,4,86,1,26,2615045,1,3025,"less_hs",1406.25,"hs",1089,"hs","less"
2615030,"white",0.5,1,1,55,34.5,43,4,2,1,16,12,8,495542.05,134439.15,191010.622988506,0,0,0,26,4,93,3,68,4,86,1,26,2615030,1,3025,"less_hs",1190.25,"hs",1849,"college","less"
2615034,"white",0.5,1,0,55,34.5,41,4,2,1,16,12,8,135000,134439.15,191010.622988506,0,0,0,26,2,42,3,68,4,86,1,26,2615034,1,3025,"less_hs",1190.25,"hs",1681,"college","less"
2615047,"white",0.5,0,1,55,30.5,30,3,2,1,14,12,8,242181.1,127434.991666667,191010.622988506,0,0,0,26,3,71,3,66,4,86,1,26,2615047,1,3025,"less_hs",930.25,"hs",900,"some_college","less"
2621030,"white",0,0,0,46.5,38.1666666666667,37,2,2,2,12,12,12,0,181496.516666667,102861.048275862,0,0,0,25,0,0,4,82,3,56,1,25,2621030,1,2162.25,"hs",1456.69444444444,"hs",1369,"hs","less"
2621031,"white",0,0,1,46.5,38.1666666666667,33,3,2,2,13,12,12,307772,181496.516666667,102861.048275862,0,0,0,25,4,81,4,82,3,56,1,25,2621031,1,2162.25,"hs",1456.69444444444,"hs",1089,"some_college","less"
2628031,"white",0.5,0,0,35,29.5,32,5,4,4.5,17,16,16.5,323967.8,137288.238333333,385136.600574713,0,0,0,29,4,83,3,69,4,100,1,29,2628031,1,1225,NA,870.25,"college",1024,"higher","more"
2628032,"white",0.5,0,0,35,29.5,31,4,4,4.5,16,16,16.5,458935.65,137288.238333333,385136.600574713,0,0,0,29,4,92,3,69,4,100,1,29,2628032,1,1225,NA,870.25,"college",961,"college","more"
2628033,"white",0.5,0,0,35,29.5,27.5,4,4,4.5,16,16,16.5,325361.4,137288.238333333,385136.600574713,0,0,0,29,4,83,3,69,4,100,1,29,2628033,1,1225,NA,870.25,"college",756.25,"college","more"
2628034,"white",0.5,0,1,35,25,27,-Inf,3,4.5,0,13,16.5,0,0,385136.600574713,0,0,0,29,0,0,0,0,4,100,1,29,2628034,1,1225,NA,625,"some_college",729,NA,"more"
2632030,"white",0.5,1,0,44.5,39.5,39,2,3,1.5,12,13.6666666666667,11,6178.715,69916.295,48184.0357471265,1,0,0,29,1,2,2,39,1,25,1,29,2632030,1,1980.25,NA,1560.25,"some_college",1521,"hs","more"
2632031,"white",0.5,0,1,44.5,27.5,39,2,2,1.5,12,12,11,49893.565,0,48184.0357471265,0,0,0,29,1,11,0,0,1,25,1,29,2632031,1,1980.25,NA,756.25,"hs",1521,"hs","more"
2632033,"white",0.5,0,1,44.5,27.5,37,4,2,1.5,16,12,11,0,0,48184.0357471265,0,0,0,29,0,0,0,0,1,25,1,29,2632033,1,1980.25,NA,756.25,"hs",1369,"college","more"
2643030,"white",0.5,0,1,48.5,36.5,38.5,3,5,4,14,16.1666666666667,15.5,459201.7,547085.61,119731.211494253,0,0,0,27,4,92,4,99,3,63,1,27,2643030,1,2352.25,"college",1332.25,"higher",1482.25,"some_college","more"
2643031,"white",0.5,0,1,48.5,36.5,34,4,5,4,16,16.1666666666667,15.5,496791.1,547085.61,119731.211494253,0,0,0,27,4,93,4,99,3,63,1,27,2643031,1,2352.25,"college",1332.25,"higher",1156,"college","more"
2643032,"white",0.5,0,0,48.5,36.5,30.5,5,5,4,17,16.1666666666667,15.5,0,547085.61,119731.211494253,0,0,0,27,0,0,4,99,3,63,1,27,2643032,1,2352.25,"college",1332.25,"higher",930.25,"higher","more"
2644030,"black",0.5,0,1,46.25,36.5,46,2,2,3,12,12,14,0,56148.0666666667,0,1,0,0,23,0,0,2,31,0,0,1,23,2644030,0,2139.0625,"some_college",1332.25,"hs",2116,"hs","more"
2646172,"black",0.5,1,0,42,36.6666666666667,42.5,5,3,2,17,13.8333333333333,12,274646.55,13003.9733333333,169612.798275862,0,0,0,23,4,76,1,6,4,81,1,23,2646172,0,1764,"hs",1344.44444444444,"some_college",1806.25,"higher","less"
2646173,"black",0.5,1,1,42,36.6666666666667,39,4,3,2,16,13.8333333333333,12,422861.4,13003.9733333333,169612.798275862,0,0,0,23,4,90,1,6,4,81,1,23,2646173,0,1764,"hs",1344.44444444444,"some_college",1521,"college","less"
2646030,"black",0.5,0,1,42,27,34,2,3,2,12,13,12,0,431214.84,169612.798275862,0,0,0,23,0,0,4,97,4,81,1,23,2646030,0,1764,"hs",729,"some_college",1156,"hs","less"
2646031,"black",0.5,0,0,42,27,32.5,3,3,2,7,13,12,325000,431214.84,169612.798275862,0,0,0,23,4,83,4,97,4,81,1,23,2646031,0,1764,"hs",729,"some_college",1056.25,"some_college","less"
2646032,"black",0.5,0,1,42,26.3333333333333,29,1,2,2,9,12,12,0,0,169612.798275862,0,0,0,23,0,0,0,0,4,81,1,23,2646032,0,1764,"hs",693.444444444444,"hs",841,"less_hs","less"
2656033,"white",0.5,1,1,41.5,35.3333333333333,30,4,4,1.5,16,16,10.5,0,282088.433333333,0,0,0,0,29,0,0,4,92,0,0,1,29,2656033,1,1722.25,NA,1248.44444444444,"college",900,"college","more"
2661031,"white",0.5,0,1,48.5,35,43,2,1,1,12,8.83333333333333,5.5,0,56514.2433333333,0,0,0,0,17,0,0,2,31,0,0,1,17,2661031,1,2352.25,"less_hs",1225,"less_hs",1849,"hs","less"
2661034,"white",0.5,0,0,48.5,35,39,2,1,1,12,8.83333333333333,5.5,0,56514.2433333333,0,0,0,0,17,0,0,2,31,0,0,1,17,2661034,1,2352.25,"less_hs",1225,"less_hs",1521,"hs","less"
2661036,"white",0.5,0,1,48.5,35,37,2,1,1,12,8.83333333333333,5.5,164734.3,56514.2433333333,0,0,0,0,17,3,51,2,31,0,0,1,17,2661036,1,2352.25,"less_hs",1225,"less_hs",1369,"hs","less"
2661035,"white",0.5,1,0,48.5,31.6666666666667,38,2,1,1,12,9.83333333333333,5.5,10357.425,36648.8416666667,0,0,0,0,17,1,3,1,23,0,0,1,17,2661035,1,2352.25,"less_hs",1002.77777777778,"less_hs",1444,"hs","less"
2661039,"white",0.5,1,1,48.5,29,33,1,1,1,11,10,5.5,31072.275,28643.535,0,0,0,0,17,1,6,1,18,0,0,1,17,2661039,1,2352.25,"less_hs",841,"less_hs",1089,"less_hs","less"
2661040,"white",0.5,1,0,48.5,29,29.5,3,1,1,13,10,5.5,80000,28643.535,0,0,0,0,17,1,22,1,18,0,0,1,17,2661040,1,2352.25,"less_hs",841,"less_hs",870.25,"some_college","less"
2661030,"white",0.5,0,0,48.5,28,40,3,1,1,14,7,5.5,178038.1,0,0,1,0,0,17,3,55,0,0,0,0,1,17,2661030,1,2352.25,"less_hs",784,"less_hs",1600,"some_college","less"
2661037,"white",0.5,0,0,48.5,28,36.5,4,1,1,16,7,5.5,93125.495,0,0,0,0,0,17,2,28,0,0,0,0,1,17,2661037,1,2352.25,"less_hs",784,"less_hs",1332.25,"college","less"
2661041,"white",0.5,1,1,48.5,26.5,29,2,2,1,12,12,5.5,25536.14,0,0,0,0,0,17,1,5,0,0,0,0,1,17,2661041,1,2352.25,"less_hs",702.25,"hs",841,"hs","less"
2665033,"black",0.5,0,1,53,29.3333333333333,42,3,1,1,14,10.1666666666667,6.5,0,0,51886.077183908,0,0,0,13,0,0,0,0,2,28,1,13,2665033,0,2809,"less_hs",860.444444444444,"less_hs",1764,"some_college","less"
2672030,"white",0.5,1,1,40,31.5,31,4,2,2,16,11.1666666666667,12,345897.5,0,216645.962643678,0,0,0,29,4,85,0,0,4,91,1,29,2672030,1,1600,"hs",992.25,"hs",961,"college","less"
2672031,"white",0.5,0,1,40,27.5,29.5,3,3,2,6.5,13,12,345897.5,0,216645.962643678,0,0,0,29,4,85,0,0,4,91,1,29,2672031,1,1600,"hs",756.25,"some_college",870.25,"some_college","less"
2673030,"white",0.5,1,1,50.5,32.5,35,5,4,1,17,15.6666666666667,9.5,559829.2,454530.616666667,171252.817241379,0,0,0,29,4,94,4,98,4,82,1,29,2673030,1,2550.25,"less_hs",1056.25,"college",1225,"higher","less"
2674030,"white",0.5,0,0,58,37.5,36,4,2,1,16,12,10,363879.9,539809.6,113238.224712644,0,0,0,29,4,87,4,99,3,60,1,29,2674030,1,3364,"less_hs",1406.25,"hs",1296,"college","less"
2678034,"white",0.5,0,1,46.5,27.5,32,5,2,1,17,12,8,328198.55,71149.4183333333,129413.891666667,0,0,0,23,4,83,2,40,3,67,1,23,2678034,1,2162.25,"less_hs",756.25,"hs",1024,"higher","less"
2678037,"white",0.5,0,1,46.5,27.5,29,5,2,1,17,12,8,177520.25,71149.4183333333,129413.891666667,0,0,0,23,3,55,2,40,3,67,1,23,2678037,1,2162.25,"less_hs",756.25,"hs",841,"higher","less"
2680032,"white",0.5,0,1,36.75,30.5,30,4,2,1.5,16,12,10.5,220091.35,149245.883333333,0,0,0,0,23,3,67,3,73,0,0,1,23,2680032,1,1350.5625,NA,930.25,"hs",900,"college","more"
2680033,"white",0.5,1,0,36.75,27,28,3,1,1.5,14,11,10.5,121965.85,0,0,0,0,0,23,2,37,0,0,0,0,1,23,2680033,1,1350.5625,NA,729,"less_hs",784,"some_college","more"
2680034,"white",0.5,1,1,36.75,27,27,2,1,1.5,12,11,10.5,182144.55,0,0,0,0,0,23,3,57,0,0,0,0,1,23,2680034,1,1350.5625,NA,729,"less_hs",729,"hs","more"
2680175,"white",0.5,1,0,36.75,27,32,2,1,1.5,12,11,10.5,80787.92,0,0,0,0,0,23,1,22,0,0,0,0,1,23,2680175,1,1350.5625,NA,729,"less_hs",1024,"hs","more"
2688030,"black",0.5,1,1,50,33.3333333333333,42,2,2,1,12,12,9.5,0,0,76826.8755747126,0,0,0,2,0,0,0,0,2,41,1,2,2688030,0,2500,"less_hs",1111.11111111111,"hs",1764,"hs","less"
2688031,"black",0.5,1,0,50,33.3333333333333,41,4,2,1,16,12,9.5,0,0,76826.8755747126,1,0,0,2,0,0,0,0,2,41,1,2,2688031,0,2500,"less_hs",1111.11111111111,"hs",1681,"college","less"
2688032,"black",0.5,1,0,50,33.3333333333333,40,4,2,1,16,12,9.5,82965.05,0,76826.8755747126,0,0,0,2,1,23,0,0,2,41,1,2,2688032,0,2500,"less_hs",1111.11111111111,"hs",1600,"college","less"
2688035,"black",0.5,1,1,50,33.3333333333333,36,3,2,1,14,12,9.5,0,0,76826.8755747126,0,0,0,2,0,0,0,0,2,41,1,2,2688035,0,2500,"less_hs",1111.11111111111,"hs",1296,"some_college","less"
2701187,"black",0,1,0,49,35,38,3,1,1,13,6,2,70430.5,91955.54,25760.8128735632,0,0,0,22,1,18,3,51,1,9,1,22,2701187,0,2401,"less_hs",1225,"less_hs",1444,"some_college","less"
2701188,"black",0,1,0,49,35,37,2,1,1,12,6,2,0,91955.54,25760.8128735632,1,0,0,22,0,0,3,51,1,9,1,22,2701188,0,2401,"less_hs",1225,"less_hs",1369,"hs","less"
2701031,"black",0,0,0,49,35.5,43,-Inf,2,1,0,11.1666666666667,2,0,0,25760.8128735632,1,0,0,22,0,0,0,0,1,9,1,22,2701031,0,2401,"less_hs",1260.25,"hs",1849,NA,"less"
2701040,"black",0,0,0,49,29.6666666666667,32,2,3,1,12,12.6666666666667,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701040,0,2401,"less_hs",880.111111111111,"some_college",1024,"hs","less"
2701041,"black",0,0,0,49,29.6666666666667,42,1,3,1,11,12.6666666666667,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701041,0,2401,"less_hs",880.111111111111,"some_college",1764,"less_hs","less"
2701181,"black",0,0,1,49,29.6666666666667,35.5,1,3,1,11,12.6666666666667,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701181,0,2401,"less_hs",880.111111111111,"some_college",1260.25,"less_hs","less"
2701182,"black",0,0,1,49,29.6666666666667,34.5,3,3,1,14,12.6666666666667,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701182,0,2401,"less_hs",880.111111111111,"some_college",1190.25,"some_college","less"
2701190,"black",0,0,0,49,29.6666666666667,44,3,3,1,14,12.6666666666667,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701190,0,2401,"less_hs",880.111111111111,"some_college",1936,"some_college","less"
2701035,"black",0,0,0,49,26.2,35,1,1,1,9,9.2,2,0,0,25760.8128735632,1,0,0,22,0,0,0,0,1,9,1,22,2701035,0,2401,"less_hs",686.44,"less_hs",1225,"less_hs","less"
2701037,"black",0,0,1,49,26.2,32,3,1,1,15,9.2,2,0,0,25760.8128735632,0,0,0,22,0,0,0,0,1,9,1,22,2701037,0,2401,"less_hs",686.44,"less_hs",1024,"some_college","less"
2701038,"black",0,0,1,49,26.2,31,2,1,1,12,9.2,2,0,0,25760.8128735632,1,0,0,22,0,0,0,0,1,9,1,22,2701038,0,2401,"less_hs",686.44,"less_hs",961,"hs","less"
2707035,"white",0.5,0,1,37.5,27.6666666666667,31,1,2,1,5.5,11.8333333333333,10,60804.205,0,12046.0114367816,1,0,0,26,1,15,0,0,1,2,1,26,2707035,1,1406.25,"less_hs",765.444444444444,"hs",961,"less_hs","less"
2707036,"white",0.5,0,1,37.5,26.8,31,3,2,1,14,12,10,0,60672.838,12046.0114367816,0,0,0,26,0,0,2,34,1,2,1,26,2707036,1,1406.25,"less_hs",718.24,"hs",961,"some_college","less"
2707038,"white",0.5,0,0,37.5,26.8,27.5,4,2,1,16,12,10,0,60672.838,12046.0114367816,0,0,0,26,0,0,2,34,1,2,1,26,2707038,1,1406.25,"less_hs",718.24,"hs",756.25,"college","less"
2708032,"white",0.5,0,0,40.5,35,39,2,3,3.5,12,13,14.5,0,0,22605.451091954,1,0,0,26,0,0,0,0,1,8,1,26,2708032,1,1640.25,NA,1225,"some_college",1521,"hs","more"
2714031,"white",0.5,0,1,31,30.5,41,3,2,1.5,14,12,9.5,0,0,54859.2157471265,0,0,0,22,0,0,0,0,2,30,1,22,2714031,1,961,NA,930.25,"hs",1681,"some_college","more"
2714032,"white",0.5,0,1,31,27.5,39,2,2,1.5,12,12,9.5,0,0,54859.2157471265,0,0,0,22,0,0,0,0,2,30,1,22,2714032,1,961,NA,756.25,"hs",1521,"hs","more"
2714033,"white",0.5,0,0,31,27.5,35.5,2,2,1.5,12,12,9.5,0,0,54859.2157471265,0,0,0,22,0,0,0,0,2,30,1,22,2714033,1,961,NA,756.25,"hs",1260.25,"hs","more"
2717030,"white",0.5,0,0,34.5,30.1666666666667,36,2,2,1,12,12,10.5,0,148588.396666667,109718.411494253,0,0,0,25,0,0,3,73,3,59,1,25,2717030,1,1190.25,"less_hs",910.027777777778,"hs",1296,"hs","less"
2717031,"white",0.5,0,0,34.5,30.1666666666667,36,2,2,1,12,12,10.5,0,148588.396666667,109718.411494253,0,0,0,25,0,0,3,73,3,59,1,25,2717031,1,1190.25,"less_hs",910.027777777778,"hs",1296,"hs","less"
2717033,"white",0.5,0,1,34.5,30.1666666666667,31,3,2,1,13,12,10.5,128287.5,148588.396666667,109718.411494253,1,0,0,25,2,40,3,73,3,59,1,25,2717033,1,1190.25,"less_hs",910.027777777778,"hs",961,"some_college","less"
2717034,"white",0.5,0,0,34.5,26,30,5,2,1,17,12,10.5,381701.7,198677.375,109718.411494253,0,0,0,25,4,88,4,84,3,59,1,25,2717034,1,1190.25,"less_hs",676,"hs",900,"higher","less"
2717036,"white",0.5,0,0,34.5,26,27,4,2,1,16,12,10.5,125000,198677.375,109718.411494253,0,0,0,25,2,39,4,84,3,59,1,25,2717036,1,1190.25,"less_hs",676,"hs",729,"college","less"
2722030,"black",0,0,0,48.5,34.6666666666667,37,5,3,3,17,14.8333333333333,14,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,2722030,0,2352.25,"some_college",1201.77777777778,"some_college",1369,"higher","more"
2731034,"black",0.5,1,1,28.25,28.5,29,2,2,-Inf,12,12,11,0,50292.225,66751.75,1,0,0,28,0,0,2,29,2,36,1,28,2731034,0,798.0625,NA,812.25,"hs",841,"hs","more"
2731175,"black",0.5,1,0,28.25,28.5,30,2,2,-Inf,12,12,11,0,50292.225,66751.75,1,0,0,28,0,0,2,29,2,36,1,28,2731175,0,798.0625,NA,812.25,"hs",900,"hs","more"
2731031,"black",0.5,0,0,28.25,26.5,36,3,2,-Inf,14,12,11,0,0,66751.75,1,0,0,28,0,0,0,0,2,36,1,28,2731031,0,798.0625,NA,702.25,"hs",1296,"some_college","more"
2731033,"black",0.5,0,1,28.25,25.5,33,2,1,-Inf,12,11,11,0,88010.2,66751.75,0,0,0,28,0,0,2,49,2,36,1,28,2731033,0,798.0625,NA,650.25,"less_hs",1089,"hs","more"
2752030,"white",0.5,1,0,39.5,33.6666666666667,38,3,2,2,13,12,12,0,95742.79,0,0,0,0,24,0,0,3,53,0,0,1,24,2752030,1,1560.25,"hs",1133.44444444444,"hs",1444,"some_college","less"
2752031,"white",0.5,1,1,39.5,33.6666666666667,34,3,2,2,13,12,12,0,95742.79,0,0,0,0,24,0,0,3,53,0,0,1,24,2752031,1,1560.25,"hs",1133.44444444444,"hs",1156,"some_college","less"
2752032,"white",0.5,1,1,39.5,33.6666666666667,31,2,2,2,12,12,12,0,95742.79,0,1,0,0,24,0,0,3,53,0,0,1,24,2752032,1,1560.25,"hs",1133.44444444444,"hs",961,"hs","less"
2753030,"white",0.5,1,0,45.5,36.5,39,5,5,5,17,16.1666666666667,17,80000,25159.2333333333,222956.686206896,0,0,0,22,1,22,1,16,4,92,1,22,2753030,1,2070.25,"higher",1332.25,"higher",1521,"higher","more"
2753031,"white",0.5,1,1,45.5,36.5,35,5,5,5,17,16.1666666666667,17,211074.25,25159.2333333333,222956.686206896,0,0,0,22,3,65,1,16,4,92,1,22,2753031,1,2070.25,"higher",1332.25,"higher",1225,"higher","more"
2753033,"white",0.5,0,0,45.5,29,32,4,4,5,16,16,17,100769.25,0,222956.686206896,0,0,0,22,2,31,0,0,4,92,1,22,2753033,1,2070.25,"higher",841,"college",1024,"college","more"
2753034,"white",0.5,1,0,45.5,27.3333333333333,29,4,4,5,16,16,17,0,0,222956.686206896,0,0,0,22,0,0,0,0,4,92,1,22,2753034,1,2070.25,"higher",747.111111111111,"college",841,"college","more"
2760030,"white",0.5,1,0,56.5,34.5,42.5,3,2,1,15,12,6.5,346076.25,127597.575,0,0,0,0,17,4,85,3,66,0,0,1,17,2760030,1,3192.25,"less_hs",1190.25,"hs",1806.25,"some_college","less"
2763174,"black",0,0,0,37.5,35.5,41,3,2,1,14,12,10,0,0,0,1,0,0,22,0,0,0,0,0,0,1,22,2763174,0,1406.25,"less_hs",1260.25,"hs",1681,"some_college","less"
2776030,"white",0,0,1,42,33.5,29,4,2,2,16,12,12,0,17962.6168333333,34287.011091954,1,0,0,26,0,0,1,12,1,16,1,26,2776030,1,1764,"hs",1122.25,"hs",841,"college","less"
2780031,"white",0.5,1,0,55.5,33.5,39,2,3,1,12,12.8333333333333,6,305361.4,17683.7666666667,337777.367816092,0,0,0,23,4,80,1,11,4,98,1,23,2780031,1,3080.25,"less_hs",1122.25,"some_college",1521,"hs","less"
2780032,"white",0.5,1,0,55.5,33.5,42,2,3,1,12,12.8333333333333,6,273146.55,17683.7666666667,337777.367816092,0,0,0,23,4,76,1,11,4,98,1,23,2780032,1,3080.25,"less_hs",1122.25,"some_college",1764,"hs","less"
2781032,"white",0.5,0,0,40,36.5,36,4,4,1.5,16,16,11,152680.7,129006.433333333,234652.787356322,0,0,0,23,2,47,3,67,4,93,1,23,2781032,1,1600,NA,1332.25,"college",1296,"college","more"
2781033,"white",0.5,0,0,40,36.5,39,3,4,1.5,14,16,11,142502,129006.433333333,234652.787356322,0,0,0,23,2,44,3,67,4,93,1,23,2781033,1,1600,NA,1332.25,"college",1521,"some_college","more"
2781031,"white",0.5,0,0,40,32.5,38,4,3,1.5,16,13.8333333333333,11,259467.8,157529.15,234652.787356322,1,0,0,23,3,74,4,76,4,93,1,23,2781031,1,1600,NA,1056.25,"some_college",1444,"college","more"
2782031,"white",0.5,0,1,41,34.5,39,3,2,2,14,12,12,183216.85,159604.616666667,188122.98045977,0,0,0,24,3,57,4,77,4,85,1,24,2782031,1,1681,"hs",1190.25,"hs",1521,"some_college","less"
2782032,"white",0.5,0,0,41,34.5,37,5,2,2,17,12,12,102305,159604.616666667,188122.98045977,0,0,0,24,2,32,4,77,4,85,1,24,2782032,1,1681,"hs",1190.25,"hs",1369,"higher","less"
2783030,"white",0.5,0,1,56.5,35.5,33.5,5,5,2.5,17,16.8333333333333,13,481935.25,420621.583333333,133445.987931034,0,0,0,24,4,92,4,96,3,69,1,24,2783030,1,3192.25,NA,1260.25,"higher",1122.25,"higher","more"
2783031,"white",0.5,0,0,56.5,35.5,29,4,5,2.5,16,16.8333333333333,13,401612.35,420621.583333333,133445.987931034,1,0,0,24,4,89,4,96,3,69,1,24,2783031,1,3192.25,NA,1260.25,"higher",841,"college","more"
2786009,"white",0,0,1,62.5,47.5,51,2,1,1,12,10,8,0,0,0,0,0,0,29,0,0,0,0,0,0,1,29,2786009,1,3906.25,"less_hs",2256.25,"less_hs",2601,"hs","less"
2786030,"white",0,0,1,62.5,47.5,43.5,1,1,1,9,10,8,0,0,0,0,0,0,29,0,0,0,0,0,0,1,29,2786030,1,3906.25,"less_hs",2256.25,"less_hs",1892.25,"less_hs","less"
2786031,"white",0.5,0,1,31.25,27.5,36,1,2,-Inf,8,10.3333333333333,10,0,34394.95,0,0,0,0,29,0,0,1,21,0,0,1,29,2786031,1,976.5625,NA,756.25,"hs",1296,"less_hs","more"
2786032,"white",0.5,0,0,31.25,27.5,31,1,2,-Inf,10,10.3333333333333,10,0,34394.95,0,0,0,0,29,0,0,1,21,0,0,1,29,2786032,1,976.5625,NA,756.25,"hs",961,"less_hs","more"
2799030,"white",0.5,0,0,41.5,30.5,39,2,2,4.5,12,12,16.5,0,16463.6416666667,189034.096551724,0,0,0,24,0,0,1,10,4,86,1,24,2799030,1,1722.25,NA,930.25,"hs",1521,"hs","more"
2800034,"white",0.5,1,1,34,31.3333333333333,32,2,2,1.5,12,12,10,63125.495,104475.59,215734.796551724,1,0,0,24,1,16,3,57,4,90,1,24,2800034,1,1156,NA,981.777777777778,"hs",1024,"hs","more"
2800033,"white",0.5,1,1,34,30.5,35,2,2,1.5,12,12,10,87000,108954.795,215734.796551724,0,0,0,24,1,25,3,59,4,90,1,24,2800033,1,1156,NA,930.25,"hs",1225,"hs","more"
