"YEAR","CASEID","SERIAL","REGION","STATEFIP","METRO","MSASIZE","COUNTY","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","MONTH","AGE","SEX","RACE","HISPAN","ASIAN","MARST","YRIMMIG","CITIZEN","BPL","MBPL","FBPL","RELATE","EDUC","EDUCYRS","SCHLCOLL","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","RETIRED","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","HRSATRATE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","NONHHCHILD","NOSCCRSN1","SCC_ALL","SCC_OWN","SCC_HH","SCC_HHNHHOWN","DIFFANY","ECYEST","ECPRIOR","ECNUM","ECFREQ","COVIDTELEW","COVIDPAID","COVIDUNAW","COVIDLOOK","ACT_CARENHH","ACT_SOCIAL","ACT_SPORTS","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework","employment","employment_di","remote_work","gender","college","age_youngestchild","race","married","education"
2021,20211009210833,7214,1,34,2,7,34005,6161,14,1,1,0,0,999,1,1,1,10,72,1,100,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,960,0,0,0,0,0,90,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20211009210840,7215,1,34,2,7,34000,6161,11,2,1,1,1,15,1,1,1,10,46,2,100,100,999,4,0,1,9900,9900,9900,10,40,217,1,1,0,4,150,5740,145,2190,99,1,40,760,1,19,40,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,2,99,0,99,99,1,99,1,99,10,334,0,0,10,30,30,115,"employed","employed","No","Woman","College degree",15,"Non-Hispanic White","not married","College degree+"
2021,20211009210844,7216,3,10,3,3,10005,0,14,2,1,0,0,999,2,1,1,10,71,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,72,1,100,100,41,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,180,0,0,0,0,0,260,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210848,7217,1,42,2,7,42029,6161,12,2,1,0,0,999,2,1,1,10,59,1,100,100,999,4,4,4,41000,21030,41000,10,40,217,99,1,0,6,133,4252,231,7770,99,1,45,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,80,45,105,0,0,0,90,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210849,7218,2,27,4,0,27000,0,16,2,1,0,0,999,2,1,1,10,62,2,100,100,999,1,0,1,9900,9900,9900,10,31,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,67,1,100,100,31,1,1,40,884.61,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,1,1,1,2,99,99,1,1,2,370,45,0,2,0,0,225,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20211009210855,7219,3,21,2,5,21000,0,13,2,1,0,0,999,2,1,1,10,55,2,100,100,999,1,0,1,9900,9900,11500,10,21,112,99,2,0,4,150,5260,145,2190,99,1,40,807.69,2,999.99,999,1,55,1,100,100,31,1,2,40,865.38,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,820,0,0,0,0,0,120,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20211009210862,7220,3,48,3,3,48000,0,8,2,2,1,1,3,1,1,1,10,26,2,100,210,999,6,0,1,9900,9900,9900,10,32,214,1,1,0,4,130,3603,250,8191,99,1,36,496.08,1,13.78,36,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"No","No","Yes","No","No",0,99,665,665,665,665,1,99,0,99,99,1,99,1,99,0,280,0,0,0,145,145,80,"employed","employed","No","Woman","No college degree",3,"Hispanic","not married","Some college"
2021,20211009210864,7221,3,48,1,7,48000,1921,8,1,1,0,0,999,1,1,1,10,75,2,100,100,999,4,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,505,0,0,0,0,0,10,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210877,7222,4,6,1,6,6001,7360,16,4,1,1,2,8,2,1,1,10,44,1,131,100,10,1,16,4,52100,52100,52100,10,41,316,1,1,0,4,120,1021,134,3490,99,1,50,2884.61,2,999.99,999,1,39,2,131,100,41,1,1,40,1884,1,2,1,"No","No","No","Yes","No",0,99,240,240,240,240,1,99,0,99,99,2,99,1,99,0,60,30,540,0,90,90,60,"employed","employed","Yes","Man","College degree",8,"Non-Hispanic Asian","married","College degree+"
2021,20211009210880,7223,4,53,2,6,53000,7601,12,2,1,0,0,999,2,1,1,10,85,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,80,2,100,100,30,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,615,0,0,0,0,0,80,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210882,7224,3,13,1,7,13000,521,14,2,1,0,0,999,2,1,1,10,74,2,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,73,1,100,100,40,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,1,99,99,1,1,0,300,270,0,0,0,0,0,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20211009210885,7225,2,39,2,5,39000,0,6,3,1,0,0,999,3,1,1,10,67,2,100,100,999,1,0,1,9900,9900,9900,10,16,111,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,66,1,100,100,15,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,1,1,1,1,99,99,1,1,0,575,60,0,35,0,0,350,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","Less than HS diploma"
2021,20211009210886,7226,4,8,4,0,8000,0,1,1,1,0,0,999,1,1,1,10,56,2,100,100,999,6,0,1,9900,15000,9900,10,32,214,99,1,0,1,131,3740,101,190,99,1,9995,1600,1,24.5,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,185,30,460,0,0,0,25,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20211009210887,7227,1,34,2,7,34000,5601,16,3,1,1,1,17,2,1,1,10,50,1,100,100,999,1,0,1,9900,9900,9900,10,42,320,99,1,0,4,124,2100,220,7270,99,1,60,2884.61,2,999.99,999,1,56,2,100,100,30,1,1,20,360,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,120,0,729,0,10,10,17,"employed","employed","No","Man","College degree",17,"Non-Hispanic White","married","College degree+"
2021,20211009210891,7228,1,9,1,4,9001,5601,15,2,1,0,0,999,2,1,1,10,53,2,100,100,999,1,0,1,9900,9900,9900,10,30,214,99,1,0,7,134,4600,252,8470,99,1,55,99999.99,99,999.99,999,1,62,1,100,100,15,1,1,35,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,2,1,99,1,99,0,60,0,653,0,0,0,47,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20211009210892,7229,4,53,2,5,53000,6400,13,1,1,0,0,999,1,1,1,10,59,1,100,100,999,5,0,1,9900,9900,9900,10,32,214,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,325,360,0,0,0,0,100,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20211009210895,7230,2,39,2,5,39000,1681,16,1,1,0,0,999,1,1,1,10,33,2,100,100,999,6,0,1,9900,9900,9900,10,43,321,1,1,0,4,127,3090,251,7970,99,1,84,2884.61,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,140,0,668,0,0,0,30,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210896,7231,1,42,3,3,42011,6161,12,2,1,0,0,999,2,1,1,10,74,1,100,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,370,0,0,0,0,0,30,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20211009210900,7232,1,42,4,0,42107,0,4,5,2,1,2,2,2,1,1,10,34,1,100,210,999,6,0,1,9900,9900,9900,10,16,111,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,22,2,100,100,20,0,3,999,99999.98,1,2,1,"No","Yes","Yes","No","No",1,99,570,570,570,570,2,99,0,99,99,99,99,1,1,0,268,0,0,0,121,120,152,"not in labor force","unemployed",NA,"Man","No college degree",2,"Hispanic","not married","Less than HS diploma"
2021,20211009210904,7233,3,12,1,6,12057,0,14,1,1,0,0,999,1,1,1,10,64,1,100,100,999,6,0,1,9900,9900,60018,10,30,214,99,1,0,7,110,410,210,7072,99,2,30,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,180,0,190,0,0,0,110,"employed","employed",NA,"Man","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20211009210907,7234,3,48,1,7,48000,1921,4,1,2,0,0,999,1,1,1,10,66,2,110,100,999,1,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,482,0,0,0,1,0,1,1,1,99,99,1,1,65,425,0,0,15,0,0,190,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","married","Some college"
2021,20211009210908,7235,4,6,2,4,6019,0,15,3,1,1,1,12,2,1,1,10,59,2,100,210,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,64,1,100,100,21,1,1,40,2250,0,0,0,"No","No","No","No","No",0,99,740,0,740,740,1,99,0,99,99,99,99,1,1,0,400,0,0,0,0,0,255,"not in labor force","unemployed",NA,"Woman","No college degree",12,"Hispanic","married","HS diploma, no college"
2021,20211009210918,7236,1,9,3,3,9000,3284,9,2,1,0,0,999,2,1,1,10,70,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,68,2,100,100,21,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,275,301,0,0,0,0,115,"not in labor force","unemployed","No","Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20211009210920,7237,2,26,4,0,26000,0,15,4,1,1,1,17,3,1,1,10,60,1,100,100,999,1,0,1,9900,9900,9900,10,32,214,99,1,1,4,150,5120,132,3291,99,1,46,1211.53,1,30.28,999,1,51,2,100,100,40,0,3,999,99999.98,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,237,0,687,0,0,0,15,"employed","employed","No","Man","No college degree",17,"Non-Hispanic White","married","Some college"
2021,20211009210922,7238,3,40,5,0,40000,0,13,1,1,0,0,999,1,1,1,10,66,2,100,100,999,4,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,5,180,50,0,5,0,0,165,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210929,7239,3,48,2,7,48000,0,15,2,1,0,0,999,2,1,1,10,27,1,100,100,999,1,30,3,15000,9900,15000,10,40,217,1,1,0,4,121,1520,110,490,99,1,40,2884.61,2,999.99,999,1,26,2,100,100,40,1,1,40,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,150,180,0,0,0,0,90,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210932,7240,3,12,1,6,12103,0,12,1,1,0,0,999,1,1,1,10,79,2,100,100,999,3,0,1,9900,9900,9900,10,32,214,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,330,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20211009210933,7241,4,53,2,6,53000,7601,13,2,1,0,0,999,2,1,1,10,66,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,1,0,6,140,4700,160,4870,99,1,50,99999.99,99,999.99,999,1,65,2,100,100,40,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,160,0,659,0,0,0,14,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20211009210935,7242,1,42,1,7,42101,6161,7,3,1,0,0,999,3,1,1,10,56,2,110,100,999,5,0,1,9900,9900,9900,10,21,112,99,1,0,5,150,5860,251,8270,99,1,40,230.76,1,16,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,234,0,502,0,0,0,115,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20211009210936,7243,2,19,4,0,19000,0,11,2,1,0,0,999,2,1,1,10,26,2,100,100,999,6,0,1,9900,9900,9900,10,21,112,1,1,0,4,140,4950,160,5670,99,1,45,893.5,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,135,0,395,0,0,0,0,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20211009210937,7244,1,9,2,5,9000,3284,7,1,2,0,0,999,1,1,1,10,56,2,100,100,999,6,0,1,9900,9900,9900,10,32,215,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,422,0,0,0,0,0,147,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20211009210939,7245,4,6,1,7,6059,4481,12,1,1,0,0,999,1,1,1,10,57,2,100,100,999,4,0,1,9900,9900,9900,10,41,316,99,1,0,4,140,4920,210,7071,99,2,20,1634.61,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,210,0,270,0,0,0,210,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210943,7246,2,55,3,2,55073,0,14,4,1,1,2,2,2,1,1,10,35,1,100,100,999,1,0,1,9900,9900,9900,10,30,213,1,1,0,4,140,4850,150,4470,99,1,47,961.53,2,999.99,999,1,35,2,100,100,40,1,1,45,1000,1,2,1,"No","Yes","Yes","No","No",0,99,580,580,580,580,1,0,1,4,4,1,99,1,99,0,350,0,0,0,185,65,75,"employed","employed","No","Man","No college degree",2,"Non-Hispanic White","married","Some college"
2021,20211009210944,7247,4,6,2,5,6000,7360,14,2,2,0,0,999,2,1,1,10,30,2,100,210,999,1,0,1,9900,9900,9900,10,30,216,5,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,36,1,100,100,21,1,1,37,650,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,2,1,99,1,99,0,20,0,0,0,0,0,30,"not in labor force","unemployed","No","Woman","No college degree",NA,"Hispanic","married","Some college"
2021,20211009210945,7248,1,42,3,0,42000,0,7,3,1,1,2,9,1,1,1,10,43,2,100,100,999,4,0,1,9900,9900,9900,10,21,112,1,1,0,4,134,4510,291,8980,99,2,22,242,1,11,22,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,"No","No","No","Yes","Yes",0,99,320,320,320,320,1,0,1,1,1,1,99,1,99,0,45,0,0,0,80,80,520,"employed","employed","No","Woman","No college degree",9,"Non-Hispanic White","not married","HS diploma, no college"
2021,20211009210948,7249,3,12,3,2,12005,0,2,2,1,0,0,999,2,1,1,10,85,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,85,1,100,100,43,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,510,0,0,0,0,0,195,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210949,7250,3,13,2,3,13000,0,14,4,2,1,2,4,2,1,1,10,42,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,1,1,0,3,125,2310,240,7860,99,1,45,1255.76,2,999.99,999,1,44,1,100,100,30,1,1,45,865,1,2,1,"No","No","Yes","Yes","No",0,99,620,620,620,620,1,0,1,2,7,1,99,1,99,1,375,0,20,0,150,150,90,"employed","employed","No","Woman","College degree",4,"Non-Hispanic White","married","College degree+"
2021,20211009210952,7251,2,17,2,7,17111,1601,15,1,1,0,0,999,1,1,1,10,66,2,100,100,999,3,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,2,5,99,99,1,1,0,394,0,10,0,0,0,286,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210957,7252,3,48,4,0,48000,0,6,2,1,0,0,999,2,1,1,10,64,1,100,210,999,1,0,1,9900,9900,9900,10,14,109,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,57,2,100,210,21,0,5,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,745,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Hispanic","married","Less than HS diploma"
2021,20211009210960,7253,3,48,1,7,48000,0,11,1,1,0,0,999,1,1,1,10,42,2,100,100,999,6,0,1,9900,9900,9900,10,40,217,1,1,0,4,120,1031,220,7490,99,1,40,913.46,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,614,150,0,0,0,0,60,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210964,7254,3,37,2,5,37119,0,16,3,1,0,0,999,3,1,1,10,67,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,60,2,100,100,40,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,665,60,0,0,0,0,5,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210967,7255,3,51,2,7,51000,8841,11,4,2,1,1,1,3,1,1,10,32,2,100,210,999,1,15,4,20000,20000,20000,10,21,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,30,1,100,210,21,1,1,40,700,1,1,1,"No","Yes","No","No","No",0,99,565,565,565,565,1,99,0,99,99,99,99,1,1,0,100,0,0,0,210,60,360,"not in labor force","unemployed",NA,"Woman","No college degree",1,"Hispanic","married","HS diploma, no college"
2021,20211009210970,7256,1,42,3,2,42021,0,15,2,1,0,0,999,2,1,1,10,71,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,70,1,100,100,21,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,550,0,0,0,0,0,120,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20211009210976,7257,4,49,1,5,49000,7160,16,2,1,0,0,999,2,1,1,10,58,2,131,100,40,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,54,1,100,100,41,1,1,50,2884.61,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,60,645,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic Asian","married","College degree+"
2021,20211009210977,7258,2,20,1,4,20173,0,13,4,1,1,2,8,2,1,1,10,33,2,100,100,999,4,0,1,9900,9900,9900,10,30,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,2,33,1,100,100,30,1,1,40,1429.63,1,2,1,"No","No","No","Yes","No",0,99,115,115,115,115,1,99,0,99,99,99,99,1,1,0,150,0,0,0,105,105,355,"not in labor force","unemployed",NA,"Woman","No college degree",8,"Non-Hispanic White","not married","Some college"
2021,20211009210984,7259,4,53,2,5,53000,6400,9,2,2,1,1,3,1,1,1,10,25,2,100,100,999,4,0,1,9900,9900,45300,10,31,216,1,1,0,4,121,1555,138,3960,99,1,38,648,1,18,36,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"No","No","Yes","No","No",0,99,25,25,25,25,1,99,0,99,99,1,99,1,99,0,436,0,423,0,26,26,10,"employed","employed","No","Woman","No college degree",3,"Non-Hispanic White","not married","Some college"
2021,20211009210985,7260,3,48,1,4,48000,2310,14,4,1,1,2,5,2,1,1,10,45,1,100,210,999,1,0,1,9900,9900,20000,10,41,316,1,1,0,7,140,4700,160,5080,99,1,40,99999.99,99,999.99,999,1,44,2,100,210,40,1,1,40,1730.76,1,2,1,"No","No","Yes","Yes","No",0,99,165,165,165,165,1,99,0,99,99,1,99,1,99,0,190,0,500,0,0,0,85,"employed","employed","No","Man","College degree",5,"Hispanic","married","College degree+"
2021,20211009210986,7261,3,48,3,2,48485,0,16,4,1,1,2,4,2,1,1,10,35,1,100,250,999,1,0,1,9900,9900,9900,10,40,217,1,4,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,35,2,100,100,32,1,1,50,99999.98,1,2,1,"No","No","Yes","Yes","No",0,99,750,610,610,610,1,99,0,99,99,99,99,1,1,0,120,90,385,0,245,245,95,"unemployed","unemployed",NA,"Man","College degree",4,"Hispanic","married","College degree+"
2021,20211009210990,7262,4,6,1,6,6073,0,16,2,2,0,0,999,2,1,1,10,29,2,100,242,999,6,0,1,9900,21030,9900,10,32,214,4,1,0,4,150,5710,220,7380,99,1,40,932.88,1,23.4,999,2,33,1,100,100,40,1,1,40,2500,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,180,0,0,0,0,0,0,"employed","employed","Yes","Woman","No college degree",NA,"Hispanic","not married","Some college"
2021,20211009210991,7263,4,53,2,6,53000,7601,13,1,1,0,0,999,1,1,1,10,78,1,100,100,999,3,6,4,41300,41100,15000,10,43,321,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,700,0,0,0,0,0,40,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20211009210998,7264,3,1,3,2,1003,5160,16,4,1,1,2,5,2,1,1,10,36,1,100,100,999,1,0,1,9900,9900,9900,10,43,321,1,1,0,4,127,3090,251,7970,99,1,60,2884.61,2,999.99,999,1,37,2,100,100,41,0,3,999,99999.98,1,2,1,"No","No","Yes","Yes","No",0,5,0,0,0,0,1,99,0,99,99,1,99,1,99,0,0,0,660,0,60,60,0,"employed","employed","No","Man","College degree",5,"Non-Hispanic White","married","College degree+"
2021,20211009211003,7265,2,26,3,2,26121,3000,4,1,1,0,0,999,1,1,1,10,49,2,110,100,999,4,0,1,9900,9900,9900,10,30,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,2,753,0,0,2,0,0,120,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","Some college"
2021,20211009211005,7266,3,40,5,0,40000,0,11,2,1,0,0,999,2,1,1,10,77,1,100,100,999,1,0,1,9900,9900,9900,10,31,215,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,80,2,100,100,21,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,240,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20211009211008,7267,3,12,1,5,12000,0,12,1,2,0,0,999,1,1,1,10,38,1,100,100,999,6,0,1,9900,9900,9900,10,42,320,1,1,0,4,110,110,160,4870,99,1,50,961.53,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,1,2,99,0,210,0,550,0,0,0,120,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
